697352,2
623209,1
5412,1
555140,1
281696,1
310835,1
498216,1
956039,1
799333,1
254243,1
373245,0
81393,1
392851,1
433228,1
221779,1
349062,1
343691,1
525891,1
977034,1
805038,1
875420,2
201733,1
686370,1
794893,1
437260,1
655215,1
821524,1
941237,1
476326,1
991724,1
437961,2
795704,0
563174,1
755744,1
564450,0
862525,1
511034,1
877617,1
97251,2
963307,0
864552,1
232489,1
535494,1
591034,0
316176,1
842585,0
869627,1
716183,0
204790,1
574509,1
483238,1
944911,1
449919,1
818722,2
951283,1
105181,1
120513,1
101248,1
191023,1
482325,1
717409,2
237240,1
528029,1
306566,0
657969,1
970064,1
407227,1
246059,1
64383,1
779412,1
578798,1
736006,1
983121,1
789437,1
288446,2
202183,1
465014,1
142032,0
139498,1
420329,2
426444,1
31350,1
673479,1
883722,1
440738,1
924021,1
792583,1
541105,1
912978,1
765307,1
19330,1
86846,1
411994,1
414605,1
386331,2
125943,1
698137,1
48389,1
540739,1
287306,1
803957,1
847076,1
872546,2
69638,1
400055,1
58230,1
627795,2
924535,2
149516,1
22389,1
7384,1
837657,1
299093,1
166908,1
917799,0
938204,2
998129,1
180045,1
156707,1
251394,1
134684,1
323712,1
565738,1
473998,0
155430,1
516952,1
540056,1
234362,1
897244,1
352466,1
879163,1
899118,1
802284,1
353805,1
773120,1
683782,1
42002,1
388061,1
3270,1
597939,1
213660,0
189299,0
827809,1
144995,1
804811,1
164050,1
555250,1
857482,2
81074,1
910378,0
761831,1
835471,1
352077,1
372244,1
311737,1
708906,1
677288,2
879637,1
923277,1
114073,1
389907,1
76894,1
501376,1
1017768,2
194022,1
666703,1
805793,1
56272,1
877426,1
562096,1
908445,0
496841,1
594657,1
947646,2
939120,1
937669,1
717346,2
587943,1
410281,1
250041,1
926926,0
917645,2
803171,1
504577,2
1010101,1
312844,2
955731,0
863306,1
266394,2
344726,1
223777,2
221203,1
911489,2
567864,1
838694,1
185101,2
492009,1
166775,1
36292,1
159346,1
278197,1
528245,1
476719,1
47065,1
782595,1
355223,2
814018,1
539450,0
132132,1
526973,1
430782,1
491136,1
212744,1
482905,2
528443,2
149350,2
911063,1
967718,1
31501,1
1915,1
373308,1
611475,1
922995,1
2358,1
595218,1
900104,1
676999,1
384429,1
125239,1
448561,1
584511,1
175704,1
60211,1
276364,2
144353,1
714493,1
421308,1
455969,1
255860,1
957887,2
329013,1
421733,1
734095,1
834661,2
307989,1
67933,1
92140,1
656395,1
603786,1
597836,1
379250,1
445287,1
141835,1
940151,1
628738,1
843047,1
964418,1
720779,1
539850,1
204989,1
794619,1
337278,1
465267,1
952648,1
668763,1
765390,1
164913,2
507617,2
309994,1
295031,1
217459,1
982447,1
768984,1
724371,1
15370,1
929091,1
510510,2
277071,2
641744,1
15,1
155874,0
176679,1
514895,1
659464,1
1007853,1
778316,1
936635,1
122812,1
60589,1
353092,1
131616,1
944687,1
1001491,1
152417,1
212898,1
775580,1
857053,1
230326,1
99334,1
347549,1
987473,2
800073,1
788917,1
79978,1
884231,0
928483,1
385965,1
546494,2
534545,1
483193,1
842105,0
950426,1
552875,0
1007703,1
560722,0
644361,1
708681,1
408356,1
497941,1
487344,1
31538,2
925565,1
985684,1
390992,1
896805,1
756466,2
68475,1
217727,1
893534,1
133816,1
1478,1
757595,1
37488,1
407829,2
411107,1
425692,1
602983,2
82930,1
421931,1
585680,1
594459,1
357599,1
358424,1
390680,1
964281,1
24446,1
144562,1
53549,1
554686,1
887865,1
207812,1
538567,0
246833,2
988100,1
272991,2
990103,1
990190,1
345796,1
796925,1
276306,1
582766,1
673053,1
971292,1
554103,2
653480,1
70834,0
922298,1
1001617,1
155188,1
767118,1
693352,1
304182,0
878724,1
569536,1
871024,1
596581,1
990877,0
460831,2
731096,1
720661,1
113997,2
543022,1
885933,1
561125,1
169190,1
676764,1
40330,1
909002,1
765589,1
219501,1
59293,1
623410,1
3373,1
214108,1
680707,1
157531,1
151816,1
35141,0
945563,1
390284,1
558972,1
840312,1
98818,1
9991,1
743875,2
36278,1
490139,1
886093,1
721123,1
654702,2
690580,1
947125,1
631712,1
247306,1
191511,1
248860,1
140423,0
430386,1
926618,2
600909,1
105743,1
329123,1
413398,0
173519,1
1011443,1
463155,1
370451,1
349675,1
400510,1
534152,1
460192,1
772592,1
29986,1
149336,1
49548,1
652476,0
546571,1
843458,1
666604,1
616582,1
45515,1
587190,1
791139,1
847784,1
28204,1
972543,1
339166,2
574031,1
891301,0
358761,2
613884,1
806402,2
281766,1
301187,1
677060,1
629041,1
573038,0
87223,1
931902,1
910705,1
218999,1
