970310,0.1414,0.0000,0.0000
810418,0.1415,0.0000,0.2222
867409,0.1415,0.0000,0.0000
224943,0.1414,0.0000,0.0000
563574,0.1416,0.0000,0.0000
7535,0.1415,0.0000,0.0000
275503,0.1414,0.2500,0.3333
538996,0.1414,0.0000,0.0000
393485,0.1414,0.0000,0.0000
360005,0.1418,0.0000,0.0000
510000,0.1417,0.0000,0.0000
802383,0.1417,0.0000,0.0000
101875,0.1418,0.2500,0.1111
664022,0.1416,0.0000,0.0000
846350,0.1415,0.0000,0.0000
908261,0.1414,0.0000,0.0000
730840,0.1417,0.0000,0.0000
935047,0.1416,0.0000,0.0000
5438,0.1415,0.0000,0.0000
556552,0.1417,0.0000,0.0000
860923,0.1417,0.0000,0.0000
41140,0.1417,0.0000,0.0000
597032,0.1416,0.0000,0.0000
102715,0.1417,0.0000,0.2222
518848,0.1415,0.0000,0.2222
99565,0.1417,0.0000,0.0000
406996,0.1416,0.0000,0.0000
217408,0.1416,0.0000,0.0000
956923,0.1414,0.0000,0.0000
627494,0.1417,0.0000,0.0000
720573,0.1416,0.2500,0.1111
59800,0.1417,0.0000,0.0000
156215,0.1418,0.0000,0.0000
763239,0.1414,0.0000,0.0000
722205,0.1416,0.0000,0.0000
594015,0.1417,0.0000,0.0000
278964,0.1414,0.0000,0.0000
27320,0.1414,0.0000,0.0000
166317,0.1415,0.0000,0.0000
14865,0.1416,0.0000,0.0000
563145,0.1414,0.0000,0.0000
866187,0.1414,0.0000,0.0000
945981,0.1415,0.0000,0.0000
71905,0.1414,0.0000,0.0000
133496,0.1416,0.0000,0.0000
195283,0.1415,0.0000,0.0000
337982,0.1415,0.0000,0.0000
837466,0.1417,0.0000,0.1111
566052,0.1415,0.2500,0.3333
884019,0.1415,0.0000,0.0000
552493,0.1416,0.0000,0.0000
805049,0.1414,0.0000,0.0000
513939,0.1417,0.0000,0.0000
967394,0.1414,0.0000,0.0000
923736,0.1414,0.0000,0.2222
231176,0.1415,0.0000,0.0000
230036,0.1414,0.0000,0.0000
631451,0.1415,0.0000,0.0000
418359,0.1417,0.0000,0.0000
964971,0.1416,0.0000,0.1111
692847,0.1415,0.0000,0.0000
936664,0.1416,0.0000,0.0000
1009514,0.1417,0.0000,0.0000
8628,0.1414,0.0000,0.0000
493365,0.1414,0.0000,0.0000
970864,0.1417,0.0000,0.0000
494267,0.1415,0.0000,0.2222
15466,0.1416,0.0000,0.0000
613844,0.1416,0.0000,0.0000
89519,0.1417,0.0000,0.0000
778411,0.1417,0.0000,0.0000
976055,0.1416,0.0000,0.0000
944016,0.1417,0.0000,0.0000
188009,0.1415,0.0000,0.0000
108393,0.1416,0.0000,0.0000
397027,0.1417,0.0000,0.0000
512060,0.1416,0.0000,0.0000
125480,0.1417,0.0000,0.0000
600200,0.1417,0.0000,0.0000
702834,0.1417,0.2500,0.1111
403928,0.1417,0.0000,0.0000
886530,0.1414,0.0000,0.0000
361714,0.1414,0.0000,0.0000
669485,0.1415,0.0000,0.0000
222244,0.1414,0.0000,0.0000
920069,0.1414,0.0000,0.0000
669353,0.1414,0.0000,0.0000
707208,0.1416,0.0000,0.0000
399906,0.1414,0.0000,0.0000
550279,0.1417,0.0000,0.0000
833969,0.1418,0.0000,0.0000
303439,0.1417,0.0000,0.0000
782599,0.1415,0.0000,0.0000
95837,0.1414,0.0000,0.0000
480411,0.1418,0.0000,0.0000
218768,0.1414,0.0000,0.0000
716686,0.1418,0.0000,0.0000
608266,0.1415,0.0000,0.0000
322854,0.1416,0.0000,0.0000
688453,0.1418,0.0000,0.0000
832546,0.1416,0.0000,0.0000
436678,0.1418,0.0000,0.0000
957407,0.1414,0.0000,0.0000
365369,0.1418,0.0000,0.0000
835284,0.1414,0.0000,0.0000
616645,0.1415,0.0000,0.0000
984904,0.1414,0.0000,0.3333
203562,0.1414,0.0000,0.0000
716378,0.1415,0.0000,0.0000
868956,0.1414,0.0000,0.0000
603140,0.1414,0.0000,0.0000
135627,0.1416,0.2500,0.1111
410201,0.1415,0.0000,0.0000
852849,0.1417,0.2500,0.1111
486237,0.1417,0.0000,0.0000
241935,0.1416,0.0000,0.0000
334925,0.1415,0.0000,0.0000
403924,0.1415,0.0000,0.0000
